id,name,ability,firstNightReminder,otherNightReminder,remindersGlobal,reminders
po,Py,"Hver natt*, velg en spiller som dør, eller velg ingen. Om du forrige natt valgte ingen, velg 3 spillere i natt.",,"Om Pyen valgte ingen forrige natt: Pyen peker mot tre spillere. Ellers: Pyen enten rister på hodet for ""nei"", eller peker mot en spiller. Valgte spillere dør.",,"Død,3 angrep"
poisoner,Forgifter,"Hver natt, velg en spiller: de er forgiftet i natt og morgendagen.",Forgifteren peker mot en spiller. Spilleren forgiftes.,Den forrige forgiftede spilleren er ikke lenger forgiftet. Forgifteren peker mot en spiller. Spilleren forgiftes.,,Forgiftet
politician,Politiker,"Om du er spilleren mest ansvarlig for ditt lags tap, bytt lojalitet og vinn, selv om du er død.",,,,
poppygrower,Valmuedyrker,"Lakeier & Demoner kjenner ikke til hverandre. Om du dør, lærer de hvem hverandre er om natten.",Ikke opplys Demonen eller Lakeiene hvem hverandre er.,"Om Valmuedyrkeren har dødd, vis Demonen og Lakeiene hvem hverandre er.",,Ondt våkner
preacher,Predikant,"Hver natt, velg en spiller: Lakeier, om de velges, lærer dette. Valgte lakeier er evneløse.","Predikanten velger en spiller. Om Predikanten velger en Lakei, vekk Lakeien og vis dem ""Denne rollen valgte deg""-kortet, og så Predikant-brikken.","Predikanten velger en spiller. Om Predikanten velger en Lakei, vekk Lakeien og vis dem ""Denne rollen valgte deg""-kortet, og så Predikant-brikken.",,Ved en preken
professor,Professor,"Én gang i løpet av spillet, om natten*. velg en død spiller: om de er en Borger, gjenopplives de.",,"Om Professoren ennå ikke har brukt evnen sin: Professoren enten rister på hodet for ""nei"", eller peker mot en spiller. Om spilleren er en Borger, er de nå i live.",,"I live,Evneløs"
psychopath,Galning,"Hver dag, før det åpnes opp for nominasjoner, kan du offentlig velge en spiller: de dør. Om du henrettes, dø kun om du taper stein, saks, papir.",,,,
pukka,Pukka,"Hver natt, velg en spiller: de forgiftes. Den forrige forgiftede spilleren dør, og blir så frisk igjen.",Pukkaen peker mot en spiller. Spilleren er forgiftet.,Pukkaen peker mot en spiller. Spilleren er forgiftet. Forrige forgiftede spiller dør.,,"Forgiftet,Død"
puzzlemaster,Pusler,"1 spiller er full, selv etter at du er død. Du har ett forsøk på å gjette hvem. Gjett riktig & lær hvem Demonen er, men gjett feil & motta gal kunnskap.",,,,"Full,Gjetning brukt"
ravenkeeper,Ravnherre,"Om du dør om natten, vekkes du for å velge en spiller: lær rollen deres.",,"Om Ravnherren døde i natt, vekk dem. Ravnherren peker mot en spiller, vis dem rollebrikken til spilleren de valgte.",,
recluse,Eremitt,"Du kan oppfattes som ond & som en Lakei eller Demon, selv i døden.",,,,
revolutionary,Revolusjonær,"Det er kjent at 2 nabospillere har samme lojalitet. Én gang i løpet av spillet, 1 av dem vil oppfattes galt.",,,,Oppfatte galt?
riot,Opprør,"Nominerte spillere dør, men kan umiddelbart etter nominere en annen (den tredje dagen må de). Ondt vinner etter den tredje dagen er gått. [Alle Lakeier er Opprør]",,,,
sage,Vismann,"Om Demonen dreper deg, lær at Demonen er 1 av 2 spillere.",,"Om Vismannen ble drept av en Demon: Pek mot to spillere, der en av dem er Demonen.",,
sailor,Sjømann,"Hver natt, velg en levende spiller: enten du eller dem er full til skumring. Du kan ikke dø.",Sjømannen peker mot en levende spiller. Enten sjømannen eller den valgte spiller er full.,Den forrige fulle spilleren er ikke lenger full. Sjømannen peker mot en levende spiller. Enten sjømannen eller den valgte spiller er full.,,Full
saint,Helgen,"Om du dør ved henrettelse, taper laget ditt.",,,,
savant,Begavet,Hver dag kan du besøke Fortelleren for å lære 2 ting i fortrolighet: 1 er sann & 1 er gal.,,,,
scapegoat,Syndebukk,"Om en lagfelle henrettes, kan det hende du dør i deres sted.",,,,
scarletwoman,Babylon,"Om 5 eller flere spillere ennå lever & Demonen dør, bli til Demonen. (Omreisende teller ikke med)",,"Om Babylon ble til Demonen i dag, vis dem ""Du er""-kortet og så Demon-brikken.",,Demon
seamstress,Syerske,"Én gang i løpet av spillet, om natten, velg 2 spillere utenom deg selv: lær om de har samme lojalitet.","Syerska enten rister på hodet for ""nei"", eller peker mot to andre spillere. Om Syerska velger spillere, vis med hodet (nikk for ""ja"" eller rist for ""nei"") om spillerne har samme lojalitet.","Om Syerska ennå ikke har brukt evnen sin: Syerska enten rister på hodet for ""nei"", eller peker mot to andre spillere. Om Syerska velger spillere, vis med hodet (nikk for ""ja"" eller rist for ""nei"") om spillerne har samme lojalitet.",,Evneløs
sentinel,Grensevakt,Det kan hende 1 flere eller 1 færre Einstøing er i spill.,,,,
shabaloth,Sjabalata,"Hver natt*, velg 2 spillere: de dør. Det kan hende en død spiller du valgte forrige natt kastes opp igjen.",,Én spiller Sjabalataen valgte forrige natt kan kastes opp igjen. Sjabalataen peker mot to spillere. Spillerne dør.,,"Død,I live"
slayer,Monsterjeger,"Én gang i løpet av spillet, om dagen, velg en spiller offentlig: om de er Demonen, dør de.",,,,Evneløs
snakecharmer,Slangetemmer,"Hver natt, velg en levende spiller: en valgt Demon bytter rolle & lojalitet med deg & blir så forgiftet.","Slangetemmeren peker mot en spiller. Om spilleren er Demonen, bytt rollen og lojaliteten til Slangetemmeren og Demonen. Vekk hver av dem opp for å fortelle dem om deres nye rolle og lojalitet. Marker den nye Slangetemmeren med ""Forgiftet"".","Slangetemmeren peker mot en spiller. Om spilleren er Demonen, bytt rollen og lojaliteten til Slangetemmeren og Demonen. Vekk hver av dem opp for å fortelle dem om deres nye rolle og lojalitet. Marker den nye Slangetemmeren med ""Forgiftet"".",,Forgiftet
snitch,Tyster,Lakeier vet fra spillets begynnelse 3 roller ikke i spill.,"Etter lakeiopplysningene, vekk hver Lakei og vis dem tre roller ikke i spill. Rollene kan være de samme eller forskjellige fra rollene vist til Demonen.",,,
soldier,Soldat,Du er trygg fra Demonen.,,,,
spiritofivory,Hvite Elefant,Det kan ikke være mer enn 1 ekstra ond spiller.,,,,Ingen ekstra ond
spy,Spion,"Hver natt, se inn i Boka. Du kan oppfattes som god & som en Borger eller Einstøing, selv i døden.",La Spionen se inn i Boka for så lenge de trenger.,La Spionen se inn i Boka for så lenge de trenger.,,
steward,Vasall,Du vet fra spillets begynnelse 1 god spiller.,Pek mot en god spiller.,,,Vet
stormcatcher,Utpekt,"Si en god rolle. Om den er i spill, kan rollen kun dø ved henrettelse, men onde spillere lærer hvem som har den.","Marker en god spiller ""Trygg"". Vekk hver av de onde spillerene og vis dem den markerte spilleren.",,,Trygg
sweetheart,Søtnos,Når du dør blir 1 spiller full.,,Velg hvem du gjør full.,,Full
tealady,Tedame,"Dine 2 levende naboer kan ikke dø, om begge er gode.",,,,Kan ikke dø
thief,Tyv,"Hver natt, velg en spiller utenom deg selv: stemmen deres teller negativt i morgen.","Tyven peker mot en spiller. Marker spilleren med ""Negativ stemme"".","Tyven peker mot en spiller. Marker spilleren med ""Negativ stemme"".",,Negativ stemme
tinker,Oppfinner,Du kan dø når som helst.,,Oppfinneren kan dø.,,Død
towncrier,Utroper,"Hver natt*, lær om en Lakei nominerte i dag.",,"Vis med hodet (nikk for ""ja"" eller rist for ""nei"") om en Lakei nominerte i dag. Fjern ""Lakei nominerte""-markøren om den fantes, og plasser ""Lakei nominerte ikke"".",,"Lakei nominerte ikke,Lakei nominerte"
toymaker,Håndverker,Demonen kan velge å ikke angripe & må gjøre dette minst én gang i løpet av spillet. Onde spillere mottar vanlig kunnskap i begynnelsen av spillet.,,"Om det er natt og et angrep fra Demonen kan gjøre slutt på spillet, og Demonen er markert ""Intet angrep"": Demonen handler ikke i natt. Ikke vekk dem.",,Intet angrep
undertaker,Graver,"Hver natt*, lær hvilken rolle døde ved henrettelse i dag.",,"Om en spiller døde ved henrettelse i dag, vis spillerens rollebrikke.",,Henrettet
vigormortis,Vigmort,"Hver natt*, velg en spiller: de dør. Lakeier du dreper beholder evnen sin & forgifter 1 Borger-nabo. [-1 Einstøing]",,"Vigmorten peker mot en spiller. Spilleren dør. Om spilleren er en Lakei, beholder de evnen sin og forgifter en av Borger-naboene sine.",,"Død,Har evne,Forgiftet"
virgin,Jomfru,Den første som nominerer deg henrettes umiddelbart om de er en Borger.,,,,Evneløs
vizier,Vesir,"Alle spillere vet hvem du er. Du kan ikke dø om dagen. Om godt stemte for, kan du velge å henrette umiddelbart.","Kunngjør ""Vesiren er i spill"" og erklær hvem den er.",,,
vortox,Virvelbeist,"Hver natt*, velg en spiller: de dør. Borger-evner gir gal kunnskap. Hver dag, om ingen henrettes, vinner ondt.",,Virvelbeistet peker mot en spiller. Spilleren dør.,,Død
voudon,Åndemaner,Kun du og døde spillere kan stemme. De behøver ikke en dødestemme for å gjøre det. Et flertall (50%) av stemmene er ikke lenger et krav.,,,,
washerwoman,Vaskekone,Du vet fra spillets begynnelse at 1 av 2 gitte spillere er en bestemt Borger.,"Vis rollebrikken til en Borger som er i spill. Pek mot to spillere, hvor en av dem har den rollen.",,,"Borger,Feil"
widow,Enke,"I din første natt, se inn i Boka & velg en spiller: de forgiftes. 1 god spiller vet at ei Enke er i spill.","La Enka se inn i Boka for så lenge de trenger. Enka peker mot en spiller. Spilleren forgiftes. Vekk en god spiller, vis dem ""Disse rollene er i spill""-kortet og så Enke-brikken.",,Vet,Forgiftet
witch,Heks,"Hver natt, velg en spiller: om de nominerer i morgen, dør de. Om kun 3 spillere lever, mister du evnen din.","Heksa peker mot en spiller. Om spilleren nominerer i morgen, dør de umiddelbart.","Om fire eller flere spillere ennå lever: Heksa peker mot en spiller. Om spilleren nominerer i morgen, dør de umiddelbart.",,Forhekset
zombuul,Dauguul,"Hver natt*, om ingen døde i dag, velg en spiller: de dør. Første gangen du dør, lever du i stedet, men oppfattes av alle andre som død.",,Om ingen døde om dagen: Dauguulen peker mot en spiller. Spilleren dør.,,"Døde i dag,Død"
